customer_state,total_price,total_freight,num_items,num_unique_sellers,total_payment,max_installments,main_payment_type,purchase_year,purchase_month,purchase_dayofweek,purchase_hour,is_weekend,estimated_delivery_days,freight_ratio,is_late
25,89.9,18.0,1.0,1.0,107.9,1.0,2,2017,1,5,15,1,47.33667824074074,0.20022024226649313,0
12,18.99,18.0,1.0,1.0,36.99,1.0,1,2017,1,5,16,1,40.32637731481481,0.9478173871834027,0
16,669.0,41.0,1.0,1.0,710.0,10.0,2,2017,1,5,17,1,40.28798611111111,0.061285409139896656,0
18,131.99,18.0,1.0,1.0,149.99,1.0,1,2017,1,5,17,1,44.287511574074074,0.1363729345182626,0
25,84.8,18.0,1.0,1.0,102.8,1.0,1,2017,1,5,17,1,38.25167824074074,0.2122616478579262,0
25,209.9,18.0,1.0,1.0,227.9,1.0,4,2017,1,5,17,1,45.2502662037037,0.08575471293609845,0
10,60.0,18.0,2.0,1.0,78.0,5.0,2,2017,1,5,18,1,38.22896990740741,0.29999500008333196,0
22,229.9,18.0,1.0,1.0,247.9,5.0,2,2017,1,5,19,1,38.20085648148148,0.07829457027155166,0
4,119.6,18.0,1.0,1.0,137.6,1.0,2,2017,1,5,19,1,46.17748842592592,0.15050041387613816,0
22,9.99,50.0,1.0,1.0,59.99,6.0,2,2017,1,5,19,1,57.1734375,5.004504053648284,0
4,68.99,19.0,1.0,1.0,87.99,3.0,2,2017,1,5,20,1,50.165729166666665,0.2753982403501906,0
18,189.0,18.0,1.0,1.0,233.97,10.0,2,2017,1,5,20,1,37.16020833333334,0.09523759133549557,0
22,22.79,18.0,1.0,1.0,40.79,1.0,1,2017,1,5,20,1,40.12803240740741,0.7897854416216927,0
6,869.0,24.0,1.0,1.0,893.0,8.0,2,2017,1,5,21,1,39.10954861111111,0.027617919887318886,0
10,489.9,18.0,1.0,1.0,507.9,7.0,2,2017,1,5,21,1,45.089305555555555,0.036742117284920835,0
15,59.9,27.0,1.0,1.0,86.9,1.0,1,2017,1,5,23,1,40.03505787037037,0.4507437271497972,0
25,42.99,18.0,1.0,1.0,60.99,2.0,2,2017,1,5,23,1,45.021388888888886,0.4186922844316252,0
18,349.99,50.0,1.0,1.0,399.99,7.0,2,2017,1,5,23,1,57.01304398148148,0.14286081642099369,0
4,589.9,20.0,1.0,1.0,609.9,6.0,2,2017,1,5,23,1,40.00980324074074,0.033903994060020246,0
17,48.9,18.0,1.0,1.0,66.9,6.0,2,2017,1,5,23,1,47.00324074074074,0.36809063209341325,0
10,124.0,18.0,1.0,1.0,142.0,2.0,2,2017,1,6,0,1,49.977986111111115,0.14516011967645423,0
25,295.0,18.0,5.0,1.0,313.0,2.0,2,2017,1,6,4,1,38.797037037037036,0.06101674231612775,0
25,64.9,18.0,1.0,1.0,82.9,1.0,1,2017,1,6,10,1,45.580625,0.2773454954469114,0
17,102.5,18.0,1.0,1.0,120.5,1.0,1,2017,1,6,10,1,49.56417824074074,0.17560804284836246,0
17,69.9,18.0,1.0,1.0,87.9,1.0,3,2017,1,6,11,1,46.53445601851852,0.25750704567888866,0
17,26.9,18.0,1.0,1.0,44.9,1.0,1,2017,1,6,13,1,50.434074074074076,0.6691201070592171,0
25,69.9,18.0,1.0,1.0,87.9,1.0,2,2017,1,6,13,1,37.42905092592593,0.25750704567888866,1
4,99.96,18.0,4.0,1.0,117.96,2.0,2,2017,1,6,14,1,49.412581018518516,0.1800702273886816,0
25,309.9,18.0,1.0,1.0,327.9,3.0,2,2017,1,6,14,1,42.39517361111111,0.05808306523696278,0
23,139.8,18.0,2.0,1.0,157.8,5.0,2,2017,1,6,14,1,46.38465277777778,0.1287544438165678,0
8,209.99,50.0,1.0,1.0,259.99,1.0,1,2017,1,6,14,1,57.37640046296296,0.23810544261420727,0
22,129.99,18.0,1.0,1.0,147.99,8.0,2,2017,1,6,16,1,38.33291666666667,0.13847112492403318,1
18,90.0,18.0,1.0,1.0,108.0,2.0,2,2017,1,6,17,1,45.26517361111111,0.19999777780246886,0
10,239.9,18.0,1.0,1.0,257.9,4.0,2,2017,1,6,17,1,38.26103009259259,0.07503095026698513,0
18,69.9,18.0,1.0,1.0,87.9,1.0,2,2017,1,6,18,1,46.23678240740741,0.25750704567888866,0
25,23.9,18.0,1.0,1.0,41.9,1.0,2,2017,1,6,18,1,44.23241898148148,0.7531065645788879,0
18,69.9,18.0,1.0,1.0,87.9,1.0,2,2017,1,6,18,1,46.22542824074074,0.25750704567888866,0
25,64.9,18.0,1.0,1.0,82.9,2.0,2,2017,1,6,19,1,44.202777777777776,0.2773454954469114,0
25,34.9,18.0,1.0,1.0,52.9,1.0,2,2017,1,6,19,1,46.200891203703705,0.5157445345405577,0
8,87.74,18.0,1.0,1.0,105.74,5.0,2,2017,1,6,19,1,49.19605324074074,0.20514924607652066,0
23,119.5,18.0,5.0,1.0,137.5,1.0,1,2017,1,6,19,1,45.16712962962963,0.15062635459117496,0
25,110.0,18.0,1.0,1.0,128.0,1.0,2,2017,1,6,20,1,44.1640625,0.1636348760465814,0
25,222.4,18.0,1.0,1.0,240.4,8.0,2,2017,1,6,20,1,44.15677083333333,0.08093488788269837,0
25,369.9,18.0,1.0,1.0,387.9,8.0,2,2017,1,6,20,1,42.149849537037035,0.048661668933038846,0
10,129.99,18.0,1.0,1.0,147.99,3.0,2,2017,1,6,20,1,49.14092592592593,0.13847112492403318,0
17,309.9,18.0,1.0,1.0,327.9,10.0,2,2017,1,6,20,1,36.12971064814815,0.05808306523696278,0
22,1934.0,27.0,1.0,1.0,1961.0,10.0,2,2017,1,6,21,1,37.09719907407408,0.013960695987230617,0
25,129.9,18.0,1.0,1.0,147.9,8.0,2,2017,1,6,21,1,32.092893518518515,0.13856706260921778,0
19,129.99,28.0,1.0,1.0,157.99,4.0,2,2017,1,6,22,1,49.07304398148148,0.21539952765960718,0
25,99.9,18.0,1.0,1.0,117.9,1.0,2,2017,1,6,22,1,46.050358796296294,0.18017837659282687,0
22,59.9,18.0,1.0,1.0,77.9,1.0,2,2017,1,6,23,1,45.02478009259259,0.3004958180998648,0
25,27.5,18.0,1.0,1.0,45.5,4.0,2,2017,1,6,23,1,36.00524305555555,0.6545216537580452,0
10,559.6,18.0,4.0,1.0,577.6,2.0,2,2017,1,0,8,0,36.65633101851852,0.03216577525772828,0
25,166.4,50.0,2.0,1.0,216.4,1.0,2,2017,1,0,9,0,55.59729166666666,0.3004789634677676,0
18,51.0,18.0,1.0,1.0,69.0,1.0,1,2017,1,0,10,0,48.58100694444445,0.3529342561910551,0
10,38.89,50.0,2.0,1.0,102.67,10.0,2,2017,1,0,10,0,55.57431712962963,1.285644493584634,0
25,147.9,18.0,1.0,1.0,165.9,3.0,2,2017,1,0,10,0,31.550532407407406,0.12170303108160187,0
18,103.99,22.0,1.0,1.0,125.99,2.0,2,2017,1,0,11,0,44.54075231481482,0.21155676933580791,0
10,37.98,18.0,2.0,1.0,55.98,5.0,2,2017,1,0,11,0,38.52922453703704,0.4739211711118718,0
16,23.89,20.0,1.0,1.0,43.89,1.0,2,2017,1,0,11,0,48.51083333333333,0.8371353229249507,0
17,59.99,18.0,1.0,1.0,77.99,2.0,2,2017,1,0,11,0,45.508912037037035,0.30004500675101264,0
25,113.0,18.0,1.0,1.0,131.0,10.0,2,2017,1,0,11,0,31.50320601851852,0.1592906257466748,0
22,2199.99,18.0,1.0,1.0,2217.99,10.0,2,2017,1,0,13,0,49.448622685185185,0.00818185165302949,0
17,35.0,18.0,1.0,1.0,53.0,1.0,2,2017,1,0,13,0,48.441261574074076,0.5142710208279764,0
25,587.7,18.0,3.0,1.0,605.7,3.0,2,2017,1,0,14,0,35.41119212962963,0.03062781924822316,0
25,89.99,18.0,1.0,1.0,107.99,8.0,2,2017,1,0,14,0,35.40321759259259,0.2000200020002,0
25,153.8,18.0,2.0,1.0,171.8,8.0,2,2017,1,0,14,0,43.40320601851852,0.11703434958160219,0
17,189.9,18.0,1.0,1.0,207.9,10.0,2,2017,1,0,14,0,45.381006944444444,0.09478623072021737,0
25,129.9,50.0,1.0,1.0,179.9,1.0,4,2017,1,0,15,0,57.366400462962964,0.38490850724782716,0
10,23.9,18.0,1.0,1.0,41.9,1.0,2,2017,1,0,15,0,48.36275462962963,0.7531065645788879,0
18,99.9,18.0,1.0,1.0,117.9,4.0,2,2017,1,0,15,0,45.36265046296296,0.18017837659282687,0
18,39.9,18.0,1.0,1.0,57.9,1.0,1,2017,1,0,15,0,41.3525,0.4511165133705923,0
10,199.0,18.0,1.0,1.0,217.0,1.0,1,2017,1,0,15,0,50.34444444444444,0.09045180677484033,0
23,117.3,18.0,1.0,1.0,135.3,2.0,2,2017,1,0,16,0,35.328032407407406,0.1534513772261106,0
18,349.9,18.0,1.0,1.0,367.9,3.0,2,2017,1,0,16,0,43.310150462962966,0.05144312248321669,0
23,219.99,18.0,1.0,1.0,237.99,1.0,1,2017,1,0,16,0,49.29674768518519,0.08182152906255255,0
25,238.9,18.0,1.0,1.0,256.9,10.0,2,2017,1,0,17,0,35.2915625,0.07534501739214151,0
22,699.0,36.0,1.0,1.0,735.0,1.0,1,2017,1,0,17,0,38.28798611111111,0.05150207224310123,0
25,119.8,18.0,2.0,1.0,137.8,1.0,1,2017,1,0,17,0,45.28509259259259,0.15024916319563275,0
23,559.0,18.0,1.0,1.0,577.0,1.0,1,2017,1,0,17,0,38.26869212962963,0.03220030017835389,0
25,103.99,18.0,1.0,1.0,121.99,1.0,1,2017,1,0,17,0,44.266608796296296,0.17309190218384282,0
25,109.9,18.0,1.0,1.0,127.9,2.0,2,2017,1,0,18,0,31.237083333333334,0.16378376902848926,0
17,20.9,50.0,1.0,1.0,70.9,5.0,2,2017,1,0,18,0,56.23653935185185,2.3922300368403424,0
25,199.0,18.0,1.0,1.0,217.0,3.0,2,2017,1,0,18,0,34.22855324074074,0.09045180677484033,0
18,39.9,18.0,1.0,1.0,57.9,1.0,2,2017,1,0,18,0,38.22263888888889,0.4511165133705923,0
25,25.0,18.0,1.0,1.0,43.0,1.0,1,2017,1,0,18,0,45.2199537037037,0.7199712011519539,0
25,104.99,18.0,1.0,1.0,122.99,2.0,2,2017,1,0,18,0,45.21196759259259,0.17144326656570563,0
25,170.0,18.0,1.0,1.0,188.0,1.0,2,2017,1,0,19,0,45.19070601851852,0.10588173010746996,0
13,119.99,20.0,1.0,1.0,139.99,6.0,2,2017,1,0,19,0,49.178275462962965,0.16667916760423698,0
25,159.99,18.0,1.0,1.0,177.99,1.0,1,2017,1,0,19,0,48.17805555555555,0.11250632848097704,0
23,79.99,18.0,1.0,1.0,97.99,3.0,2,2017,1,0,20,0,37.148287037037036,0.22502531534797665,0
10,119.9,18.0,1.0,1.0,137.9,2.0,2,2017,1,0,20,0,48.147453703703704,0.15012385217804688,0
25,189.99,18.0,1.0,1.0,207.99,6.0,2,2017,1,0,20,0,35.146701388888886,0.0947413298524667,0
10,279.99,18.0,1.0,1.0,297.99,10.0,2,2017,1,0,20,0,48.13053240740741,0.06428778067866467,0
8,765.0,18.0,15.0,1.0,783.0,10.0,2,2017,1,0,21,0,35.09387731481481,0.02352938100734509,0
5,34.9,20.0,1.0,1.0,54.9,5.0,2,2017,1,0,22,0,49.070219907407406,0.5730494828228418,0
4,92.1,22.0,1.0,1.0,114.1,1.0,1,2017,1,0,23,0,41.029780092592596,0.23886819904235568,0
13,119.9,26.0,1.0,1.0,145.9,1.0,1,2017,1,0,23,0,42.02730324074074,0.21684556425717882,0
18,46.22,18.0,1.0,1.0,64.22,1.0,2,2017,1,0,23,0,35.0134375,0.38943337444018955,0
18,103.99,22.0,1.0,1.0,125.99,1.0,2,2017,1,0,23,0,45.01342592592592,0.21155676933580791,0
25,299.95,50.0,5.0,1.0,349.95,6.0,2,2017,1,1,0,0,55.962743055555556,0.16669389333591156,0
18,209.9,18.0,1.0,1.0,227.9,1.0,1,2017,1,1,2,0,49.8959375,0.08575471293609845,0
17,49.9,18.0,1.0,1.0,67.9,1.0,1,2017,1,1,3,0,48.83849537037037,0.3607142141440052,0
18,98.9,18.0,1.0,1.0,116.9,4.0,2,2017,1,1,7,0,35.6812037037037,0.18200018200018198,0
5,129.9,20.0,1.0,1.0,149.9,3.0,2,2017,1,1,8,0,50.64094907407407,0.15396340289913085,0
17,31.98,18.0,2.0,1.0,49.98,1.0,1,2017,1,1,8,0,37.63611111111111,0.5628341827960351,0
25,66.99,18.0,1.0,1.0,84.99,1.0,1,2017,1,1,9,0,54.60309027777778,0.2686928094818707,0
10,95.0,18.01,4.0,1.0,113.0,1.0,1,2017,1,1,9,0,49.584965277777776,0.18957695182155979,0
5,219.99,23.0,1.0,1.0,242.99,4.0,2,2017,1,1,10,0,37.56039351851852,0.10454973157992827,0
17,29.8,18.0,2.0,1.0,47.8,1.0,1,2017,1,1,10,0,35.54997685185185,0.6040065769605046,0
25,69.9,17.37,1.0,1.0,87.27,3.0,2,2017,1,1,11,0,36.52622685185185,0.24849429908012757,1
25,44.5,10.96,1.0,1.0,55.46,1.0,1,2017,1,1,11,0,28.523043981481482,0.24628660030111685,0
18,89.9,20.95,1.0,1.0,110.85,2.0,2,2017,1,1,11,0,40.51756944444445,0.23303411530461282,0
24,25.0,20.4,1.0,1.0,45.4,3.0,2,2017,1,1,11,0,44.5140625,0.8159673613055477,0
25,49.99,15.56,1.0,1.0,65.55,1.0,2,2017,1,1,11,0,26.508680555555557,0.31125602608469527,0
10,29.99,15.56,1.0,1.0,45.55,1.0,4,2017,1,1,11,0,40.50737268518518,0.5188223133606749,0
25,59.9,14.59,1.0,1.0,74.49,1.0,1,2017,1,1,11,0,36.50400462962963,0.24356855478205708,0
25,223.9,15.74,1.0,1.0,239.64,1.0,1,2017,1,1,11,0,26.500787037037036,0.07029892675780813,0
10,49.0,16.05,1.0,1.0,65.05,1.0,1,2017,1,1,12,0,40.498773148148146,0.3275443358298811,0
25,99.0,17.43,1.0,1.0,116.43,1.0,2,2017,1,1,12,0,28.496909722222224,0.1760588276886092,0
14,349.9,28.71,1.0,1.0,378.61,1.0,1,2017,1,1,12,0,56.47657407407407,0.08205178036073062,0
4,99.9,18.13,1.0,1.0,118.03,5.0,2,2017,1,1,12,0,42.46199074074074,0.1814796648682195,0
23,23.26,34.7,2.0,1.0,57.96,1.0,2,2017,1,1,13,0,30.457523148148148,1.4917673358840977,0
18,32.89,15.56,1.0,1.0,48.45,2.0,2,2017,1,1,13,0,27.44439814814815,0.4730777416314494,0
25,69.9,17.37,1.0,1.0,87.27,6.0,2,2017,1,1,13,0,36.43461805555555,0.24849429908012757,0
22,130.83,15.09,1.0,1.0,145.92,8.0,2,2017,1,1,13,0,36.42922453703704,0.11533963663046218,0
22,62.9,22.37,1.0,1.0,85.27,8.0,2,2017,1,1,13,0,72.42921296296296,0.35563822514745397,0
25,10.99,8.72,1.0,1.0,19.71,1.0,1,2017,1,1,13,0,34.427962962962965,0.7933763988718043,0
17,442.95,17.27,1.0,1.0,460.22,6.0,2,2017,1,1,14,0,34.403449074074075,0.03898851114457356,0
18,349.99,26.9,1.0,1.0,376.89,7.0,2,2017,1,1,14,0,34.389965277777776,0.0768591192344946,0
25,358.79999999999995,34.349999999999994,3.0,1.0,393.15,1.0,1,2017,1,1,14,0,36.38980324074074,0.095735519131775,0
18,49.9,21.82,1.0,1.0,71.72,2.0,2,2017,1,1,15,0,28.347604166666667,0.43726578625678847,0
25,65.0,14.62,1.0,1.0,79.62,1.0,2,2017,1,1,15,0,28.346284722222222,0.2249196166212827,1
25,51.9,11.75,1.0,1.0,63.65,1.0,1,2017,1,1,15,0,22.335462962962964,0.22639255505674266,0
10,109.99,17.51,1.0,1.0,127.5,8.0,2,2017,1,1,16,0,30.32375,0.15919484321444483,0
10,69.9,15.7,1.0,1.0,85.6,8.0,2,2017,1,1,16,0,36.32375,0.22460336761991956,0
25,45.9,10.96,1.0,1.0,56.86,1.0,1,2017,1,1,16,0,49.31703703703704,0.23877475436265008,0
25,36.85,11.74,1.0,1.0,48.59,1.0,1,2017,1,1,16,0,28.29232638888889,0.3185802284876937,0
25,2999.0,17.01,1.0,1.0,3016.01,1.0,2,2017,1,1,17,0,19.290439814814814,0.00567188873895007,0
18,83.8,35.56,2.0,1.0,119.36,1.0,2,2017,1,1,17,0,42.28346064814815,0.42433861171107745,0
10,59.9,14.59,1.0,1.0,74.49,3.0,2,2017,1,1,17,0,34.28186342592593,0.24356855478205708,0
25,64.99,11.06,1.0,1.0,76.05,3.0,2,2017,1,1,17,0,30.280868055555555,0.1701774091797326,0
17,349.9,13.84,1.0,1.0,363.74,1.0,1,2017,1,1,17,0,42.27846064814815,0.039554045287095496,0
25,109.9,17.51,1.0,1.0,127.41,3.0,2,2017,1,1,17,0,36.26972222222222,0.15932521087160262,0
16,21.99,24.35,1.0,1.0,46.34,4.0,2,2017,1,1,17,0,37.26864583333333,1.1072711563821565,0
15,214.9,25.99,1.0,1.0,240.89,3.0,2,2017,1,1,17,0,36.26601851851852,0.12093940930940292,1
18,49.99,14.52,1.0,1.0,64.51,1.0,2,2017,1,1,17,0,37.26347222222222,0.29045228141065393,0
15,34.99,24.84,1.0,1.0,59.83,1.0,2,2017,1,1,17,0,40.26170138888889,0.7098968306135863,0
4,169.9,27.69,1.0,1.0,197.59,1.0,2,2017,1,1,17,0,42.2540625,0.16297726322976322,1
24,59.9,20.87,1.0,1.0,80.77,4.0,2,2017,1,1,18,0,42.219085648148145,0.3484082068746766,0
25,76.05,15.79,1.0,1.0,91.84,2.0,2,2017,1,1,18,0,26.21556712962963,0.20762383137631324,0
16,192.0,30.27,1.0,1.0,222.27,1.0,2,2017,1,1,18,0,48.20893518518518,0.1576554288779746,0
22,22.9,16.05,1.0,1.0,38.95,1.0,2,2017,1,1,19,0,36.2030787037037,0.7008427579581678,0
25,109.8,29.1,2.0,1.0,138.9,1.0,1,2017,1,1,19,0,26.196493055555557,0.26502490869846357,0
25,74.99,20.6,1.0,1.0,95.59,1.0,1,2017,1,1,20,0,36.1637962962963,0.2746996306223414,0
25,109.9,14.94,1.0,1.0,124.84,10.0,2,2017,1,1,20,0,26.155532407407406,0.13594052829364608,1
25,76.05,15.79,1.0,1.0,91.84,5.0,2,2017,1,1,20,0,26.154467592592592,0.20762383137631324,0
7,14.9,14.52,1.0,1.0,29.42,1.0,1,2017,1,1,21,0,26.11724537037037,0.9744312462250856,1
23,359.9,17.63,1.0,1.0,377.53,1.0,2,2017,1,1,21,0,26.114675925925926,0.04898569328787639,0
18,103.99,37.24,1.0,1.0,141.23,2.0,2,2017,1,1,21,0,36.097743055555554,0.35810791318479485,0
18,207.98,74.48,2.0,1.0,282.46,5.0,2,2017,1,1,21,0,36.085034722222225,0.35810963501473697,0
25,69.9,11.88,1.0,1.0,81.78,8.0,2,2017,1,1,22,0,34.061655092592595,0.16995465014806654,0
1,263.98,30.44,2.0,1.0,294.42,4.0,2,2017,1,1,23,0,36.02891203703704,0.11531132922445177,0
10,239.99,38.08,1.0,1.0,278.07,8.0,2,2017,1,1,23,0,40.01530092592593,0.15867261688980003,0
23,35.0,17.78,1.0,1.0,52.78,5.0,2,2017,2,2,8,0,46.637002314814815,0.5079854861289678,0
23,29.9,17.78,1.0,1.0,47.68,4.0,2,2017,2,2,8,0,40.63697916666667,0.594628942175847,0
12,48.0,22.28,1.0,1.0,70.28,1.0,2,2017,2,2,8,0,46.635162037037034,0.4641569967292348,0
18,129.99,46.4,1.0,1.0,176.39,3.0,2,2017,2,2,9,0,40.61934027777778,0.3569477886930633,0
4,48.0,22.28,1.0,1.0,70.28,1.0,1,2017,2,2,9,0,46.61886574074074,0.4641569967292348,0
18,26.0,14.52,1.0,1.0,40.52,1.0,1,2017,2,2,9,0,34.61630787037037,0.5584400599976923,0
10,48.9,10.96,1.0,1.0,59.86,2.0,2,2017,2,2,9,0,28.587141203703705,0.2241262959857672,0
18,179.9,19.54,1.0,1.0,199.44,1.0,1,2017,2,2,10,0,36.57502314814815,0.10861529396723753,0
10,10.99,14.52,1.0,1.0,25.51,1.0,2,2017,2,2,10,0,36.574189814814815,1.3210808843599309,0
18,26.9,14.52,1.0,1.0,41.42,1.0,2,2017,2,2,11,0,28.532210648148148,0.5397568863611018,0
25,74.5,15.73,1.0,1.0,90.23,1.0,2,2017,2,2,11,0,36.51232638888889,0.21113810552878484,0
25,69.9,17.37,1.0,1.0,87.27,1.0,2,2017,2,2,11,0,36.50422453703704,0.24849429908012757,0
10,36.9,14.52,1.0,1.0,51.42,5.0,2,2017,2,2,12,0,26.48849537037037,0.39348527140185907,0
18,99.9,11.31,1.0,1.0,111.21,10.0,2,2017,2,2,12,0,34.47576388888889,0.11321207995915956,0
23,87.9,14.79,1.0,1.0,102.69,1.0,1,2017,2,2,12,0,40.46885416666667,0.16825747147358958,0
25,148.0,17.78,1.0,1.0,165.78,2.0,2,2017,2,2,12,0,36.465,0.12013432341673368,0
9,39.9,26.61,1.0,1.0,66.51,1.0,1,2017,2,2,12,0,40.45875,0.6669005789328589,0
17,79.9,20.74,1.0,1.0,100.64,1.0,2,2017,2,2,13,0,68.45724537037037,0.25957121938398764,0
25,390.0,33.16,2.0,1.0,423.16,1.0,1,2017,2,2,13,0,26.45722222222222,0.08502542301173587,0
17,32.99,14.52,1.0,1.0,47.51,1.0,2,2017,2,2,13,0,27.452627314814816,0.44012003273620076,0
25,49.9,15.56,1.0,1.0,65.46,1.0,2,2017,2,2,13,0,36.445347222222225,0.3118173984489289,0
25,23.9,14.52,1.0,1.0,38.42,1.0,2,2017,2,2,13,0,34.44314814814815,0.6075059620936363,0
10,49.9,14.52,1.0,1.0,64.42,1.0,2,2017,2,2,13,0,36.421342592592595,0.2909761327428308,0
25,129.0,11.51,1.0,1.0,140.51,1.0,1,2017,2,2,13,0,22.421296296296298,0.08922411454174774,0
22,169.0,16.88,1.0,1.0,185.88,8.0,2,2017,2,2,14,0,28.40474537037037,0.09988106579251009,0
25,32.0,8.72,1.0,1.0,40.72,1.0,2,2017,2,2,14,0,32.38980324074074,0.272491484641105,0
25,239.8,15.45,1.0,1.0,255.25,8.0,2,2017,2,2,14,0,22.389502314814816,0.06442842189982527,0
17,1049.0,52.83,1.0,1.0,1101.83,1.0,1,2017,2,2,14,0,36.38488425925926,0.05036220175195257,0
6,159.99,17.55,1.0,1.0,177.54,8.0,2,2017,2,2,14,0,40.380717592592596,0.10969367026895262,0
25,9.5,8.72,1.0,1.0,18.22,1.0,2,2017,2,2,15,0,33.35709490740741,0.9177981265129987,0
25,176.99,49.89,1.0,1.0,226.88,10.0,2,2017,2,2,15,0,36.35495370370371,0.28187873959692866,0
25,29.9,11.74,1.0,1.0,41.64,1.0,2,2017,2,2,15,0,32.353865740740744,0.39262900906324205,0
4,199.99,21.85,1.0,1.0,221.84,8.0,2,2017,2,2,15,0,46.34603009259259,0.1092549164712412,0
18,46.94,14.52,1.0,1.0,61.46,1.0,1,2017,2,2,15,0,32.34515046296296,0.3093244711446284,0
10,159.0,26.61,1.0,1.0,185.61,3.0,2,2017,2,2,15,0,54.34210648148148,0.16735743800353456,0
25,214.0,12.11,1.0,1.0,226.11,1.0,2,2017,2,2,16,0,34.33065972222222,0.05658852061438965,0
15,260.0,28.08,1.0,1.0,288.08,1.0,1,2017,2,2,16,0,48.32233796296296,0.10799958461698224,0
17,84.99,14.76,1.0,1.0,99.75,1.0,1,2017,2,2,17,0,26.290601851851854,0.1736654469296749,0
25,6.57,8.72,1.0,1.0,15.29,1.0,2,2017,2,2,17,0,34.27670138888889,1.3270430680261756,0
13,29.9,26.09,1.0,1.0,55.99,1.0,2,2017,2,2,17,0,48.26392361111111,0.8725460686933547,0
25,159.0,18.02,1.0,1.0,177.02,4.0,2,2017,2,2,17,0,50.26032407407408,0.11333262054955628,0
17,35.0,20.43,1.0,1.0,55.43,1.0,2,2017,2,2,18,0,36.249722222222225,0.5836976086397532,0
14,104.99,35.35,1.0,1.0,140.34,3.0,2,2017,2,2,18,0,48.23469907407407,0.33669552628320526,0
1,514.99,24.86,1.0,1.0,539.85,8.0,2,2017,2,2,18,0,40.22959490740741,0.048272688260571545,0
10,45.9,14.52,1.0,1.0,60.42,1.0,1,2017,2,2,18,0,43.22275462962963,0.3163329774950437,0
18,355.0,57.12,1.0,1.0,412.12,1.0,1,2017,2,2,18,0,35.22115740740741,0.1609009552085769,0
25,108.0,13.34,1.0,1.0,121.34,3.0,2,2017,2,2,20,0,22.15134259259259,0.12351737483912185,1
25,28.0,10.96,1.0,1.0,38.96,3.0,2,2017,2,2,20,0,34.133032407407406,0.391414592335988,0
22,62.9,16.14,1.0,1.0,79.04,2.0,2,2017,2,2,20,0,40.128738425925924,0.25659369485381794,0
22,129.9,46.86,1.0,1.0,176.76,8.0,2,2017,2,2,20,0,29.125555555555554,0.3607362529926636,0
25,26.9,11.74,1.0,1.0,38.64,1.0,2,2017,2,2,21,0,34.11534722222222,0.43641500315973386,0
18,110.0,15.53,1.0,1.0,125.53,2.0,2,2017,2,2,21,0,36.1019212962963,0.1411805347224116,0
25,22.99,10.96,1.0,1.0,33.95,1.0,1,2017,2,2,21,0,25.093703703703703,0.47670827715192904,0
10,159.98,38.28,2.0,1.0,198.26,1.0,2,2017,2,2,22,0,40.06681712962963,0.23927841431169952,0
18,129.8,31.32,2.0,1.0,161.12,8.0,2,2017,2,2,22,0,26.065034722222222,0.24129243996579378,0
18,20.9,14.52,1.0,1.0,35.42,1.0,2,2017,2,2,22,0,40.06280092592593,0.6947036026984355,0
25,109.99,13.35,1.0,1.0,123.34,1.0,2,2017,2,2,22,0,25.061666666666667,0.12137356692820321,0
10,379.0,29.99,1.0,1.0,408.99,1.0,2,2017,2,2,22,0,34.052384259259256,0.07912907881509547,0
25,26.9,11.74,1.0,1.0,38.64,2.0,2,2017,2,2,22,0,34.04230324074074,0.43641500315973386,0
5,149.9,17.2,1.0,1.0,167.1,1.0,1,2017,2,2,23,0,28.02863425925926,0.11474239664845463,0
25,94.99,19.96,1.0,1.0,114.95,1.0,2,2017,2,2,23,0,36.0184375,0.21012516975292397,0
25,19.98,10.96,1.0,1.0,30.94,1.0,2,2017,2,3,0,0,24.99328703703704,0.5485210950402882,0
4,120.0,21.29,1.0,1.0,141.29,2.0,2,2017,2,3,0,0,46.98947916666667,0.17741518820676494,0
15,119.99,32.44,1.0,1.0,152.43,5.0,2,2017,2,3,0,0,62.97578703703704,0.27035360985407236,0
18,255.0,19.38,1.0,1.0,274.38,3.0,2,2017,2,3,1,0,42.95790509259259,0.07599970196195309,0
13,139.8,53.5,2.0,1.0,193.3,1.0,2,2017,2,3,2,0,38.89365740740741,0.38268681912146546,0
18,29.9,14.11,1.0,1.0,44.01,1.0,3,2017,2,3,3,0,26.841597222222223,0.4718905722216648,0
18,49.9,15.11,1.0,1.0,73.48,7.0,2,2017,2,3,7,0,38.704375,0.30279954309532875,0
25,91.78,29.04,2.0,1.0,120.82,1.0,1,2017,2,3,8,0,38.64194444444445,0.31640535622841326,0
10,119.8,29.18,2.0,1.0,148.98,3.0,2,2017,2,3,8,0,26.63976851851852,0.24357058789158686,0
25,649.17,18.71,1.0,1.0,667.88,5.0,2,2017,2,3,8,0,26.633368055555554,0.028821373721253728,0
25,79.9,11.95,1.0,1.0,91.85,1.0,2,2017,2,3,9,0,26.60855324074074,0.14956008059974216,0
25,109.9,14.94,1.0,1.0,124.84,4.0,2,2017,2,3,9,0,26.60175925925926,0.13594052829364608,1
10,38.4,17.78,1.0,1.0,56.18,1.0,2,2017,2,3,9,0,42.59739583333333,0.46300877581312994,0
18,50.9,15.57,1.0,1.0,66.47,1.0,2,2017,2,3,9,0,45.591631944444444,0.3058879000412566,0
10,12.97,14.52,1.0,1.0,27.49,1.0,1,2017,2,3,10,0,38.5778125,1.119420245162285,0
